0.0f0, 0.0f0
0.0950951f0, 5.562052f-7
0.0960961f0, 6.175833f-7
0.0970971f0, 6.849905f-7
0.0980981f0, 7.589475f-7
0.0990991f0, 8.4001385f-7
0.1001001f0, 9.2879054f-7
0.1011011f0, 1.0259225f-6
0.1021021f0, 1.1321015f-6
0.1031031f0, 1.2480685f-6
0.1041041f0, 1.3746176f-6
0.1051051f0, 1.5125981f-6
0.1061061f0, 1.6629187f-6
0.10710711f0, 6.146103f-7
0.10810811f0, 6.808021f-7
0.10910911f0, 7.534112f-7
0.11011011f0, 8.3299204f-7
0.11111111f0, 9.2014136f-7
0.11211211f0, 1.0155007f-6
0.11311311f0, 1.1197596f-6
0.11411411f0, 1.2336584f-6
0.11511511f0, 1.3579918f-6
0.116116114f0, 1.4936122f-6
0.117117114f0, 1.6414332f-6
0.118118115f0, 1.8024338f-6
0.11911912f0, 5.2847035f-6
0.12012012f0, 8.1822475f-7
0.12112112f0, 9.0385686f-7
0.122122124f0, 9.976321f-7
0.123123124f0, 1.1002484f-6
0.124124125f0, 1.2124567f-6
0.12512513f0, 1.3350652f-6
0.12612613f0, 1.4689425f-6
0.12712713f0, 1.6150224f-6
0.12812813f0, 1.7743073f-6
0.12912913f0, 1.9478732f-6
0.13013013f0, 5.2269847f-6
0.13113113f0, 5.6863405f-6
0.13213213f0, 6.1820956f-6
0.13313313f0, 1.1749953f-6
0.13413413f0, 1.2950911f-6
0.13513513f0, 1.4264275f-6
0.13613613f0, 1.5699612f-6
0.13713713f0, 1.7267223f-6
0.13813815f0, 1.8978194f-6
0.13913915f0, 2.0844448f-6
0.14014015f0, 5.196619f-6
0.14114115f0, 5.65958f-6
0.14214215f0, 6.160061f-6
0.14314315f0, 6.7008036f-6
0.14414415f0, 1.4938508f-6
0.14514515f0, 1.6457092f-6
0.14614615f0, 1.8117961f-6
0.14714715f0, 1.993333f-6
0.14814815f0, 2.1916367f-6
0.14914915f0, 5.139354f-6
0.15015015f0, 5.605829f-6
0.15115115f0, 6.111105f-6
0.15215215f0, 6.6581188f-6
0.15315315f0, 1.6783792f-6
0.15415415f0, 1.8505206f-6
0.15515515f0, 2.0390248f-6
0.15615615f0, 2.2453262f-6
0.15715715f0, 5.0047697f-6
0.15815815f0, 5.469537f-6
0.15915915f0, 5.9741055f-6
0.16016015f0, 6.5216f-6
0.16116115f0, 7.1153677f-6
0.16216215f0, 2.0137436f-6
0.16316317f0, 2.221903f-6
0.16416417f0, 2.4501005f-6
0.16516517f0, 5.203738f-6
0.16616617f0, 5.696856f-6
0.16716717f0, 6.2333f-6
0.16816817f0, 6.8165805f-6
0.16916917f0, 7.4504696f-6
0.17017017f0, 2.3261546f-6
0.17117117f0, 2.5697752f-6
0.17217217f0, 5.2454857f-6
0.17317317f0, 5.75468f-6
0.17417417f0, 6.3099183f-6
0.17517518f0, 6.915061f-6
0.17617618f0, 7.574268f-6
0.17717718f0, 8.292017f-6
0.17817818f0, 5.078805f-6
0.17917918f0, 5.5856203f-6
0.18018018f0, 6.1397404f-6
0.18118118f0, 6.745279f-6
0.18218218f0, 7.4066807f-6
0.18318318f0, 8.128745f-6
0.18418418f0, 5.1594607f-6
0.18518518f0, 5.6874524f-6
0.18618618f0, 6.2661666f-6
0.18718718f0, 6.90016f-6
0.1881882f0, 7.594372f-6
0.1891892f0, 8.354153f-6
0.1901902f0, 5.4882144f-6
0.1911912f0, 6.0629486f-6
0.1921922f0, 6.6943667f-6
0.1931932f0, 7.3877154f-6
0.1941942f0, 8.148697f-6
0.1951952f0, 8.983505f-6
0.1961962f0, 6.101347f-6
0.1971972f0, 6.7539736f-6
0.1981982f0, 7.472535f-6
0.1991992f0, 8.263304f-6
0.2002002f0, 9.133115f-6
0.2012012f0, 6.377435f-6
0.2022022f0, 7.076715f-6
0.2032032f0, 7.8486055f-6
0.2042042f0, 8.700225f-6
0.2052052f0, 9.639354f-6
0.2062062f0, 6.9151f-6
0.2072072f0, 7.691023f-6
0.2082082f0, 8.549587f-6
0.2092092f0, 9.499128f-6
0.2102102f0, 1.5973434f-5
0.2112112f0, 7.769063f-6
0.2122122f0, 8.659754f-6
0.21321322f0, 9.647581f-6
0.21421422f0, 1.5962874f-5
0.21521522f0, 8.083565f-6
0.21621622f0, 9.033812f-6
0.21721722f0, 1.0090524f-5
0.21821822f0, 1.6432063f-5
0.21921922f0, 8.656838f-6
0.22022022f0, 9.69876f-6
0.22122122f0, 1.5626792f-5
0.22222222f0, 1.7410643f-5
0.22322322f0, 9.535081f-6
0.22422422f0, 1.5201881f-5
0.22522523f0, 1.6987935f-5
0.22622623f0, 9.584123f-6
0.22722723f0, 1.5121256f-5
0.22822823f0, 1.6947057f-5
0.22922923f0, 9.845104f-6
0.23023023f0, 1.5373076f-5
0.23123123f0, 1.7278115f-5
0.23223223f0, 1.0331271f-5
0.23323323f0, 1.5967644f-5
0.23423423f0, 1.7995873f-5
0.23523523f0, 1.1070924f-5
0.23623623f0, 1.6937855f-5
0.23723723f0, 2.5681626f-5
0.23823825f0, 1.6180253f-5
0.23923925f0, 1.8342078f-5
0.24024025f0, 1.5684662f-5
0.24124125f0, 1.7835337f-5
0.24224225f0, 2.6634923f-5
0.24324325f0, 1.7594508f-5
0.24424425f0, 2.6138992f-5
0.24524525f0, 1.760601f-5
0.24624625f0, 2.6020825f-5
0.24724725f0, 1.786731f-5
0.24824825f0, 2.6270875f-5
0.24924925f0, 1.8386525f-5
0.25025025f0, 2.689533f-5
0.25125125f0, 1.9182768f-5
0.25225225f0, 3.5226712f-5
0.25325325f0, 2.5498779f-5
0.25425425f0, 1.8740508f-5
0.25525525f0, 2.7117236f-5
0.25625625f0, 2.521719f-5
0.25725725f0, 3.6161433f-5
0.25825825f0, 2.7464705f-5
0.25925925f0, 2.5994987f-5
0.26026025f0, 2.0260348f-5
0.26126125f0, 3.5310673f-5
0.26226225f0, 2.7911692f-5
0.26326326f0, 2.7069458f-5
0.26426426f0, 2.6435873f-5
0.26526526f0, 3.7432652f-5
0.26626626f0, 3.678601f-5
0.26726726f0, 3.6399546f-5
0.26826826f0, 3.6263813f-5
0.26926926f0, 3.6374593f-5
0.27027026f0, 3.6732716f-5
0.27127126f0, 3.7344045f-5
0.27227226f0, 3.8219616f-5
0.27327326f0, 4.5865294f-5
0.27427426f0, 5.500086f-5
0.2752753f0, 3.686474f-5
0.2762763f0, 3.8875176f-5
0.2772773f0, 4.7367135f-5
0.2782783f0, 3.8532788f-5
0.2792793f0, 4.738444f-5
0.2802803f0, 4.514093f-5
0.2812813f0, 5.581635f-5
0.2822823f0, 4.8093447f-5
0.2832833f0, 4.752214f-5
0.2842843f0, 6.67945f-5
0.2852853f0, 6.7053785f-5
0.2862863f0, 7.583104f-5
0.2872873f0, 5.724818f-5
0.2882883f0, 6.644478f-5
0.2892893f0, 8.535817f-5
0.2902903f0, 7.577157f-5
0.2912913f0, 7.547316f-5
0.2922923f0, 7.6653865f-5
0.2932933f0, 8.614418f-5
0.2942943f0, 0.00010601689f0
0.2952953f0, 9.717373f-5
0.2962963f0, 0.00010619401f0
0.2972973f0, 9.63507f-5
0.2982983f0, 0.00012574311f0
0.2992993f0, 0.0001550914f0
0.3003003f0, 0.00013645904f0
0.3013013f0, 0.00012640818f0
0.3023023f0, 0.00013663675f0
0.3033033f0, 0.00019521752f0
0.3043043f0, 0.0001954196f0
0.3053053f0, 0.00022501251f0
0.3063063f0, 0.00020664418f0
0.3073073f0, 0.00026510376f0
0.3083083f0, 0.00026601236f0
0.3093093f0, 0.0002864101f0
0.3103103f0, 0.0003252665f0
0.3113113f0, 0.00040543763f0
0.3123123f0, 0.00043624922f0
0.3133133f0, 0.0005854396f0
0.3143143f0, 0.0006855613f0
0.3153153f0, 0.00097519305f0
0.3163163f0, 0.0014855199f0
0.3173173f0, 0.0030254037f0
0.3183183f0, 0.018355004f0
0.3193193f0, 0.04526514f0
0.3203203f0, 0.062496044f0
0.3213213f0, 0.076015316f0
0.3223223f0, 0.0874862f0
0.3233233f0, 0.097595215f0
0.3243243f0, 0.10627323f0
0.32532534f0, 0.11470299f0
0.32632634f0, 0.12247477f0
0.32732734f0, 0.12980443f0
0.32832834f0, 0.13669445f0
0.32932934f0, 0.14323488f0
0.33033034f0, 0.14945422f0
0.33133134f0, 0.1554128f0
0.33233234f0, 0.16110383f0
0.33333334f0, 0.16660325f0
0.33433434f0, 0.1718834f0
0.33533534f0, 0.17697419f0
0.33633634f0, 0.18194215f0
0.33733734f0, 0.18672493f0
0.33833835f0, 0.19137287f0
0.33933935f0, 0.1959038f0
0.34034035f0, 0.20031239f0
0.34134135f0, 0.20460226f0
0.34234235f0, 0.20877388f0
0.34334335f0, 0.21286455f0
0.34434435f0, 0.21685448f0
0.34534535f0, 0.22076228f0
0.34634635f0, 0.22459112f0
0.34734735f0, 0.22832376f0
0.34834835f0, 0.2319922f0
0.34934935f0, 0.23559384f0
0.35035035f0, 0.23912132f0
0.35135135f0, 0.2425833f0
0.35235235f0, 0.2459827f0
0.35335335f0, 0.24932218f0
0.35435435f0, 0.2525933f0
0.35535535f0, 0.2558311f0
0.35635635f0, 0.25899363f0
0.35735735f0, 0.26212278f0
0.35835835f0, 0.26520166f0
0.35935935f0, 0.26823235f0
0.36036035f0, 0.2712133f0
0.36136135f0, 0.27415007f0
0.36236235f0, 0.27704418f0
0.36336336f0, 0.2799013f0
0.36436436f0, 0.28271446f0
0.36536536f0, 0.2854834f0
0.36636636f0, 0.28822994f0
0.36736736f0, 0.2909307f0
0.36836836f0, 0.29360005f0
0.36936936f0, 0.29623142f0
0.37037036f0, 0.2988235f0
0.37137136f0, 0.30139434f0
0.37237236f0, 0.3039331f0
0.37337336f0, 0.30644083f0
0.37437436f0, 0.30891448f0
0.3753754f0, 0.31136334f0
0.3763764f0, 0.3137836f0
0.3773774f0, 0.31617263f0
0.3783784f0, 0.31853426f0
0.3793794f0, 0.3208742f0
0.3803804f0, 0.3231837f0
0.3813814f0, 0.32547316f0
0.3823824f0, 0.32774094f0
0.3833834f0, 0.32997409f0
0.3843844f0, 0.33219165f0
0.3853854f0, 0.334389f0
0.3863864f0, 0.33655384f0
0.3873874f0, 0.33870426f0
0.3883884f0, 0.340833f0
0.3893894f0, 0.34294054f0
0.3903904f0, 0.34502396f0
0.3913914f0, 0.34709108f0
0.3923924f0, 0.34913406f0
0.3933934f0, 0.3511624f0
0.3943944f0, 0.35317156f0
0.3953954f0, 0.35516194f0
0.3963964f0, 0.3571339f0
0.3973974f0, 0.3590846f0
0.3983984f0, 0.36102137f0
0.3993994f0, 0.36294073f0
0.4004004f0, 0.36484304f0
0.4014014f0, 0.3667286f0
0.4024024f0, 0.36859772f0
0.4034034f0, 0.37044415f0
0.4044044f0, 0.3722879f0
0.4054054f0, 0.37410483f0
0.4064064f0, 0.37591192f0
0.4074074f0, 0.3777039f0
0.4084084f0, 0.37948102f0
0.4094094f0, 0.38124356f0
0.4104104f0, 0.38299176f0
0.4114114f0, 0.38472345f0
0.4124124f0, 0.38644406f0
0.4134134f0, 0.38815102f0
0.4144144f0, 0.38984448f0
0.4154154f0, 0.391522f0
0.4164164f0, 0.39319196f0
0.4174174f0, 0.39484438f0
0.4184184f0, 0.39648816f0
0.4194194f0, 0.3981175f0
0.4204204f0, 0.3997335f0
0.4214214f0, 0.4013388f0
0.4224224f0, 0.40293217f0
0.4234234f0, 0.4045121f0
0.4244244f0, 0.4060825f0
0.42542544f0, 0.4076415f0
0.42642644f0, 0.40918922f0
0.42742744f0, 0.41072357f0
0.42842844f0, 0.4122516f0
0.42942944f0, 0.4137649f0
0.43043044f0, 0.4152695f0
0.43143144f0, 0.41676357f0
0.43243244f0, 0.4182445f0
0.43343344f0, 0.41972083f0
0.43443444f0, 0.42118225f0
0.43543544f0, 0.42263773f0
0.43643644f0, 0.42407998f0
0.43743744f0, 0.42551422f0
0.43843845f0, 0.4269389f0
0.43943945f0, 0.42835408f0
0.44044045f0, 0.42975995f0
0.44144145f0, 0.43115467f0
0.44244245f0, 0.43254253f0
0.44344345f0, 0.43392137f0
0.44444445f0, 0.43529132f0
0.44544545f0, 0.43665245f0
0.44644645f0, 0.43800494f0
0.44744745f0, 0.43934885f0
0.44844845f0, 0.4406843f0
0.44944945f0, 0.4420114f0
0.45045045f0, 0.44333023f0
0.45145145f0, 0.4446409f0
0.45245245f0, 0.44594255f0
0.45345345f0, 0.44723818f0
0.45445445f0, 0.4485243f0
0.45545545f0, 0.4498034f0
0.45645645f0, 0.4510748f0
0.45745745f0, 0.4523386f0
0.45845845f0, 0.45359346f0
0.45945945f0, 0.4548425f0
0.46046045f0, 0.45608416f0
0.46146145f0, 0.45731923f0
0.46246246f0, 0.4585462f0
0.46346346f0, 0.459766f0
0.46446446f0, 0.4609784f0
0.46546546f0, 0.46218425f0
0.46646646f0, 0.46338323f0
0.46746746f0, 0.46457416f0
0.46846846f0, 0.46576074f0
0.46946946f0, 0.46693942f0
0.47047046f0, 0.46811086f0
0.47147146f0, 0.469277f0
0.47247246f0, 0.47043604f0
0.47347346f0, 0.47158834f0
0.47447446f0, 0.4727347f0
0.4754755f0, 0.47387472f0
0.4764765f0, 0.47500852f0
0.4774775f0, 0.47613615f0
0.4784785f0, 0.47725767f0
0.4794795f0, 0.47837263f0
0.4804805f0, 0.47948226f0
0.4814815f0, 0.48058623f0
0.4824825f0, 0.4816837f0
0.4834835f0, 0.4827758f0
0.4844845f0, 0.48386183f0
0.4854855f0, 0.48494232f0
0.4864865f0, 0.4860171f0
0.4874875f0, 0.48708633f0
0.4884885f0, 0.48815f0
0.4894895f0, 0.4892082f0
0.4904905f0, 0.49026075f0
0.4914915f0, 0.49130815f0
0.4924925f0, 0.49235022f0
0.4934935f0, 0.49338695f0
0.4944945f0, 0.49441844f0
0.4954955f0, 0.49544474f0
0.4964965f0, 0.4964659f0
0.4974975f0, 0.49748194f0
0.4984985f0, 0.4984929f0
0.4994995f0, 0.49949887f0
0.5005005f0, 0.5004999f0
0.5015015f0, 0.50149596f0
0.5025025f0, 0.5024871f0
0.5035035f0, 0.5034735f0
0.5045045f0, 0.5044551f0
0.5055055f0, 0.50543195f0
0.5065065f0, 0.5064041f0
0.5075075f0, 0.5073716f0
0.5085085f0, 0.5083345f0
0.5095095f0, 0.5092924f0
0.5105105f0, 0.51024604f0
0.5115115f0, 0.5111951f0
0.5125125f0, 0.5121398f0
0.5135135f0, 0.51308f0
0.5145145f0, 0.51401573f0
0.5155155f0, 0.5149472f0
0.5165165f0, 0.5158743f0
0.5175175f0, 0.51679707f0
0.5185185f0, 0.5177156f0
0.5195195f0, 0.5186299f0
0.5205205f0, 0.51954037f0
0.5215215f0, 0.52044594f0
0.5225225f0, 0.5213474f0
0.5235235f0, 0.52224463f0
0.5235235f0, 0.5222457f0
0.5245245f0, 0.5231394f0
0.5255255f0, 0.52402914f0
0.5265265f0, 0.52491486f0
0.5275275f0, 0.5257961f0
0.5285285f0, 0.52667457f0
0.5295295f0, 0.5275476f0
0.5305305f0, 0.5284175f0
0.5315315f0, 0.5292851f0
0.5315315f0, 0.5292836f0
0.5325325f0, 0.5301458f0
0.5335335f0, 0.5310046f0
0.5345345f0, 0.531859f0
0.5355355f0, 0.53270996f0
0.5365365f0, 0.5335572f0
0.5375375f0, 0.53440076f0
0.5385385f0, 0.53524065f0
0.5395395f0, 0.53607696f0
0.5405405f0, 0.53690964f0
0.5415415f0, 0.5377388f0
0.5425425f0, 0.5385644f0
0.5425425f0, 0.53856564f0
0.5435435f0, 0.53938645f0
0.5445445f0, 0.540205f0
0.5455455f0, 0.5410218f0
0.5465465f0, 0.5418337f0
0.5475475f0, 0.5426421f0
0.5485485f0, 0.543445f0
0.5495495f0, 0.5442488f0
0.5505506f0, 0.5450448f0
0.5505506f0, 0.54504716f0
0.5515516f0, 0.5458422f0
0.5525526f0, 0.5466339f0
0.5535536f0, 0.54742235f0
0.5545546f0, 0.5482051f0
0.5555556f0, 0.54898953f0
0.5565566f0, 0.549766f0
0.5575576f0, 0.55054384f0
0.5585586f0, 0.5513145f0
0.5585586f0, 0.55131626f0
0.5595596f0, 0.5520841f0
0.5595596f0, 0.5520855f0
0.5605606f0, 0.55285066f0
0.5615616f0, 0.55361545f0
0.5615616f0, 0.55361426f0
0.5625626f0, 0.5543749f0
0.5635636f0, 0.5551325f0
0.5645646f0, 0.5558851f0
0.5655656f0, 0.5566358f0
0.5665666f0, 0.55738497f0
0.5675676f0, 0.5581281f0
0.5685686f0, 0.55887246f0
0.5695696f0, 0.5596118f0
0.5705706f0, 0.5603469f0
0.5715716f0, 0.56108195f0
0.5725726f0, 0.5618128f0
0.5735736f0, 0.56253815f0
0.5745746f0, 0.56326604f0
0.5745746f0, 0.5632629f0
0.5755756f0, 0.56398857f0
0.5755756f0, 0.56398475f0
0.5765766f0, 0.56470835f0
0.5765766f0, 0.5647038f0
0.5775776f0, 0.56542206f0
0.5785786f0, 0.5661336f0
0.5785786f0, 0.5661359f0
0.5795796f0, 0.56684434f0
0.5795796f0, 0.566847f0
0.5805806f0, 0.56755227f0
0.5805806f0, 0.5675555f0
0.5815816f0, 0.5682612f0
0.5825826f0, 0.5689643f0
0.5835836f0, 0.5696647f0
0.5845846f0, 0.57036257f0
0.5855856f0, 0.5710551f0
0.5865866f0, 0.57174736f0
0.5875876f0, 0.572437f0
0.5885886f0, 0.57312804f0
0.5885886f0, 0.573124f0
0.5895896f0, 0.57380843f0
0.5905906f0, 0.5744926f0
0.5915916f0, 0.5751722f0
0.5925926f0, 0.5758463f0
0.5935936f0, 0.576524f0
0.5945946f0, 0.57719225f0
0.5945946f0, 0.57719624f0
0.5955956f0, 0.5778615f0
0.5955956f0, 0.57786596f0
0.5965966f0, 0.5785333f0
0.5975976f0, 0.5791924f0
0.5975976f0, 0.5791982f0
0.5985986f0, 0.57985765f0
0.5995996f0, 0.58051735f0
0.6006006f0, 0.58117855f0
0.6006006f0, 0.5811746f0
0.6016016f0, 0.5818295f0
0.6026026f0, 0.58248705f0
0.6026026f0, 0.58248204f0
0.6036036f0, 0.5831378f0
0.6036036f0, 0.58313215f0
0.6046046f0, 0.5837831f0
0.6056056f0, 0.58442533f0
0.6066066f0, 0.58507246f0
0.6076076f0, 0.58571374f0
0.6086086f0, 0.58635277f0
0.6096096f0, 0.5869838f0
0.6096096f0, 0.5869895f0
0.6106106f0, 0.5876241f0
0.6116116f0, 0.5882492f0
0.6116116f0, 0.5882564f0
0.6126126f0, 0.5888785f0
0.6126126f0, 0.58888656f0
0.6136136f0, 0.5895145f0
0.6146146f0, 0.5901403f0
0.6146146f0, 0.5901349f0
0.6156156f0, 0.5907579f0
0.6166166f0, 0.5913824f0
0.6176176f0, 0.5919973f0
0.6186186f0, 0.59262204f0
0.6186186f0, 0.59261376f0
0.6196196f0, 0.59323317f0
0.6206206f0, 0.5938401f0
0.6206206f0, 0.5938459f0
0.6216216f0, 0.59445006f0
0.6216216f0, 0.5944565f0
0.6226226f0, 0.5950579f0
0.6226226f0, 0.59506506f0
0.6236236f0, 0.59566694f0
0.6246246f0, 0.5962672f0
0.6246246f0, 0.5962759f0
0.6256256f0, 0.59687835f0
0.6256256f0, 0.5968727f0
0.6266266f0, 0.5974787f0
0.6266266f0, 0.5974724f0
0.6276276f0, 0.59806544f0
0.6276276f0, 0.59807706f0
0.6286286f0, 0.5986658f0
0.6296296f0, 0.59926444f0
0.6306306f0, 0.59986013f0
0.6306306f0, 0.59985095f0
0.6316316f0, 0.6004405f0
0.6316316f0, 0.6004467f0
0.6326326f0, 0.6010348f0
0.6336336f0, 0.60162544f0
0.6336336f0, 0.60161364f0
0.6346346f0, 0.6021973f0
0.6346346f0, 0.6022053f0
0.6356356f0, 0.6027789f0
0.6356356f0, 0.6027876f0
0.6366366f0, 0.60335857f0
0.6366366f0, 0.603368f0
0.6376376f0, 0.6039364f0
0.6376376f0, 0.60394645f0
0.6386386f0, 0.604516f0
0.6396396f0, 0.60508615f0
0.6396396f0, 0.6050976f0
0.6406406f0, 0.60567033f0
0.6406406f0, 0.6056624f0
0.6416416f0, 0.6062411f0
0.6416416f0, 0.60623276f0
0.6426426f0, 0.60681003f0
0.6426426f0, 0.6068013f0
0.6436436f0, 0.6073635f0
0.6436436f0, 0.607377f0
0.6446446f0, 0.60794204f0
0.6446446f0, 0.6079328f0
0.6456456f0, 0.6084915f0
0.6456456f0, 0.60850525f0
0.6466466f0, 0.6090529f0
0.6466466f0, 0.6090664f0
0.6476476f0, 0.6096127f0
0.6476476f0, 0.6096257f0
0.6486486f0, 0.610183f0
0.6486486f0, 0.6101746f0
0.6496496f0, 0.61072755f0
0.6496496f0, 0.6107383f0
0.6506507f0, 0.6112772f0
0.6506507f0, 0.6112954f0
0.6516517f0, 0.6118508f0
0.6516517f0, 0.6118327f0
0.6526527f0, 0.6124005f0
0.6526527f0, 0.61238366f0
0.6536537f0, 0.6129354f0
0.6546547f0, 0.61349374f0
0.6546547f0, 0.6134809f0
0.6556557f0, 0.61402595f0
0.6556557f0, 0.6140355f0
0.6566567f0, 0.61458147f0
0.6566567f0, 0.6145702f0
0.6576577f0, 0.61510354f0
0.6576577f0, 0.6151263f0
0.6586587f0, 0.61566395f0
0.6586587f0, 0.61565137f0
0.6596597f0, 0.6161877f0
0.6596597f0, 0.6162004f0
0.6606607f0, 0.6167219f0
0.6606607f0, 0.61673874f0
0.6616617f0, 0.6172539f0
0.6616617f0, 0.6172759f0
0.6626627f0, 0.6177905f0
0.6626627f0, 0.61780655f0
0.6636637f0, 0.6183401f0
0.6636637f0, 0.6183245f0
0.6646647f0, 0.6188724f0
0.6646647f0, 0.61885244f0
0.6656657f0, 0.6193783f0
0.6656657f0, 0.6193977f0
0.6666667f0, 0.619902f0
0.6666667f0, 0.6199265f0
0.6676677f0, 0.62043035f0
0.6676677f0, 0.6204488f0
0.6686687f0, 0.6209561f0
0.6686687f0, 0.62097025f0
0.6696697f0, 0.6214936f0
0.6696697f0, 0.6214795f0
0.6706707f0, 0.6220218f0
0.6706707f0, 0.62199306f0
0.6716717f0, 0.6225083f0
0.6716717f0, 0.6225367f0
0.6726727f0, 0.623051f0
0.6726727f0, 0.62303305f0
0.6736737f0, 0.62356436f0
0.6736737f0, 0.62354976f0
0.6746747f0, 0.62405014f0
0.6746747f0, 0.6240858f0
0.6756757f0, 0.6245658f0
0.6756757f0, 0.62459505f0
0.6766767f0, 0.6251034f0
0.6766767f0, 0.62508357f0
0.6776777f0, 0.6256223f0
0.6776777f0, 0.62558436f0
0.6786787f0, 0.6260873f0
0.6786787f0, 0.6261265f0
0.6796797f0, 0.62663f0
0.6796797f0, 0.626602f0
0.6806807f0, 0.6271385f0
0.6806807f0, 0.62710273f0
0.6816817f0, 0.62763387f0
0.6816817f0, 0.62761164f0
0.6826827f0, 0.6280966f0
0.6826827f0, 0.6281452f0
0.6836837f0, 0.62860566f0
0.6836837f0, 0.6286372f0
0.6846847f0, 0.62913454f0
0.6846847f0, 0.62910956f0
0.6856857f0, 0.629597f0
0.6856857f0, 0.62963545f0
0.6866867f0, 0.63008606f0
0.6866867f0, 0.63013613f0
0.6876877f0, 0.6306234f0
0.6876877f0, 0.63059247f0
0.6886887f0, 0.63112843f0
0.6886887f0, 0.63107365f0
0.6896897f0, 0.631619f0
0.6896897f0, 0.63156456f0
0.6906907f0, 0.6321086f0
0.6906907f0, 0.63205355f0
0.6916917f0, 0.63254666f0
0.6916917f0, 0.63258517f0
0.6926927f0, 0.633018f0
0.6926927f0, 0.6330851f0
0.6936937f0, 0.6335153f0
0.6936937f0, 0.63355935f0
0.6946947f0, 0.634045f0
0.6946947f0, 0.63400185f0
0.6956957f0, 0.634469f0
0.6956957f0, 0.6345361f0
0.6966967f0, 0.6350208f0
0.6966967f0, 0.6349529f0
0.6976977f0, 0.63541925f0
0.6976977f0, 0.63550526f0
0.6986987f0, 0.6359747f0
0.6986987f0, 0.63591284f0
0.6996997f0, 0.6363677f0
0.6996997f0, 0.63646555f0
0.7007007f0, 0.63685715f0
0.7007007f0, 0.6369277f0
0.7017017f0, 0.63740396f0
0.7017017f0, 0.6373342f0
0.7027027f0, 0.63778937f0
0.7027027f0, 0.63788694f0
0.7037037f0, 0.6382613f0
0.7037037f0, 0.6383572f0
0.7047047f0, 0.638722f0
0.7047047f0, 0.63883543f0
0.7057057f0, 0.63917744f0
0.7057057f0, 0.63931596f0
0.7067067f0, 0.6397912f0
